uid,revenue,popularity,budget,original_title,genres,realease_year,realease_year_decimal
3035,20342161,4.207456,10000000,Reno 911!: Miami,Action,2007,2007.1461748633878
3039,35057696,21.006078,6400000,My Week with Marilyn,Drama,2011,2011.7964480874316
3040,17297244,5.647538,10000000,The Matador,Action,2005,2005.3661202185792
3042,58978653,27.247013,5000000,The Gift,Thriller,2015,2015.5819672131147
3045,12827813,18.366362,10000000,Office Space,Comedy,1999,1999.1352459016393
3046,10571408,6.736274000000001,10000000,Drop Dead Gorgeous,Comedy,1999,1999.5628415300546
3047,28883511,28.570173999999998,10000000,Big Eyes,Drama,2014,2014.9822404371585
3048,9898412,5.671691,30000000,Very Bad Things,Comedy,1998,1998.6967213114756
3050,8801940,9.525625999999999,10000000,Body Double,Crime,1984,1984.818306010929
3051,6110000,14.038511999999999,10000000,MacGruber,Action,2010,2010.3907103825136
3053,32438988,35.350303000000004,6000000,Movie 43,Comedy,2013,2013.0027322404371
3055,9636289,30.863082000000002,10000000,Seeking a Friend for the End of the World,Comedy,2012,2012.4767759562842
3057,23875127,73.56723199999999,20000000,American History X,Drama,1998,1998.8319672131147
3060,9495408,6.18869,18000000,The Red Violin,Drama,1998,1998.6939890710382
3063,7800000,14.105392000000002,9500000,Bad Words,Comedy,2013,2013.6830601092897
3064,33000000,14.905357,10000000,Run Fatboy Run,Comedy,2007,2007.6830601092897
3066,21571189,12.172131,9000000,Black or White,Drama,2014,2014.6830601092897
3068,7177143,17.078656,10000000,Rescue Dawn,Adventure,2006,2006.691256830601
3069,10835752,16.318607999999998,10000000,Danny Collins,Comedy,2015,2015.2185792349728
3070,4417580,10.409155,10000000,"Jeff, Who Lives at Home",Drama,2011,2011.7021857923498
3073,3275585,4.850402,11500000,Romeo Is Bleeding,Action,1993,1993.7021857923498
3074,3193102,8.902102000000001,10000000,The Limey,Action,1999,1999.3743169398906
3075,98410061,28.223163,6500000,Crash,Drama,2004,2004.035519125683
3076,5164404,3.007816,10000000,The House of Mirth,Drama,2000,2000.7295081967213
3081,40055439,19.865989000000003,10000000,The Forest,Horror,2016,2016.01912568306
3083,7587485,19.263476999999998,10000000,While We're Young,Comedy,2015,2015.2581967213114
3084,1759252,4.123533,10000000,A Better Life,Drama,2011,2011.4822404371585
3086,1631839,3.988432,10000000,Gun Shy,Action,2000,2000.094262295082
3088,1969193,19.494703,20000000,The Iceman,Thriller,2012,2012.6693989071039
3091,3665069,16.436177999999998,10000000,Killer Joe,Crime,2011,2011.6939890710382
3092,7022728,14.979375,10000000,The Joneses,Comedy,2009,2009.7021857923498
3095,21786738,10.733761,10000000,My Blueberry Nights,Drama,2007,2007.3770491803277
3097,598645,4.570043,10000000,Swept Away,Comedy,2002,2002.7800546448088
3098,1296184,6.265658999999999,5000000,"War, Inc.",Action,2008,2008.3265027322404
3104,1072602,7.554799000000001,7700000,Coriolanus,Drama,2011,2011.1215846994535
3107,295750,9.805551,10000000,World's Greatest Dad,Comedy,2009,2009.6379781420765
3120,17472,5.1456550000000005,10000000,Strangerland,Drama,2015,2015.5027322404371
3121,9069,1.728816,10000000,Janky Promoters,Comedy,2009,2009.7937158469945
3137,10000000,10.013629,10,Nurse 3-D,Horror,2013,2013.7431693989072
3139,17164377,19.978021,9500000,Adventureland,Comedy,2009,2009.2581967213114
3140,4386236,3.5885290000000003,9600000,The Lost City,Drama,2005,2005.6748633879781
3141,59827328,9.337388,11000000,Next Friday,Comedy,2000,2000.032786885246
3143,111584787,28.675890999999996,9500000,You Only Live Twice,Action,1967,1967.4494535519127
3145,19839492,17.151293,8900000,Amour,Drama,2012,2012.5027322404371
3146,14144000,11.225044,10500000,Poltergeist III,Horror,1988,1988.4439890710382
3148,60000000,14.562991,9400000,"It's a Mad, Mad, Mad, Mad World",Action,1963,1963.8524590163934
3149,85582407,19.747809,12899867,Volver,Comedy,2006,2006.2103825136612
3155,21817298,36.173598,7400000,Melancholia,Drama,2011,2011.4043715846994
3158,104931801,94.184658,11000000,Alien,Horror,1979,1979.4016393442623
3159,30859000,29.262427000000002,85000,The Texas Chain Saw Massacre,Horror,1974,1974.7527322404371
3160,2995811,17.611971,10000000,The Runaways,Drama,2010,2010.2185792349728
3161,83304330,7.623978999999999,9000000,Fiddler on the Roof,Drama,1971,1971.8415300546446
3162,141195658,31.035999999999998,5500000,Thunderball,Adventure,1965,1965.9603825136612
3164,8220215,7.720692,7000000,Mine vaganti,Comedy,2010,2010.1161202185792
3165,41590886,6.717994,9000000,Set It Off,Drama,1996,1996.8497267759562
3166,34573780,3.9510410000000005,9000000,The Best Man,Drama,1999,1999.8101092896175
3167,44196684,27.600842999999998,9000000,Child's Play,Horror,1988,1988.8551912568305
3168,24538513,14.098951999999999,9000000,Sicko,Documentary,2007,2007.3825136612022
3169,108782847,82.975841,9000000,The Purge: Anarchy,Horror,2014,2014.5464480874316
3171,23936908,18.514292,9000000,Harold & Kumar Go to White Castle,Comedy,2004,2004.415300546448
3173,28780255,11.233081,26000000,Boiler Room,Crime,2000,2000.1325136612022
3174,90400000,34.022209000000004,40600000,Trading Places,Comedy,1983,1983.4357923497269
3175,21510851,4.134327,9000000,Black Christmas,Horror,2006,2006.9849726775958
3180,19125401,8.775844000000001,8500000,The Way of the Gun,Action,2000,2000.688524590164
3181,4777465,2.062087,9000000,Igby Goes Down,Comedy,2002,2002.7021857923498
3182,4350774,8.738737,9000000,PCU,Comedy,1994,1994.3292349726776
3185,2955039,2.365328,9000000,Gracie,Drama,2007,2007.4193989071039
3190,18663238,9.933926,9000000,Glee: The Concert Movie,Documentary,2011,2011.613387978142
3193,14348529,5.119593,6000000,Barbecue,Comedy,2014,2014.3319672131147
3196,140666,1.458884,5000000,Opal Dream,Drama,2006,2006.8934426229507
3198,1046166,2.0095970000000003,9000000,Undiscovered,Comedy,2005,2005.6543715846994
3202,328203506,16.072466,5000000,Crocodile Dundee,Adventure,1986,1986.737704918033
3207,14373825,18.172735999999997,86000000,Awake,Thriller,2007,2007.9098360655737
3210,32222567,24.750909,8500000,The Lost Boys,Horror,1987,1987.5846994535518
3211,39462438,17.697042,7000000,Crazy Heart,Drama,2009,2009.9603825136612
3212,29174648,7.000949,9250000,The Rose,Drama,1979,1979.8524590163934
3213,22456509,11.436405,8500000,Baggage Claim,Comedy,2013,2013.74043715847
3214,2500000,14.171759,9000000,Barbarella,Science Fiction,1968,1968.7773224043715
3217,20138836,3.604863,12000000,The Namesake,Drama,2006,2006.672131147541
3218,43528634,40.28709,8500000,The DUFF,Romance,2015,2015.1379781420765
3219,5271666,3.809131,22000000,Glitter,Drama,2001,2001.724043715847
3222,4440055,9.230072999999999,8500000,Bright Star,Drama,2009,2009.8469945355191
3223,42345360,14.719885999999999,12000000,My Name Is Khan,Drama,2010,2010.1161202185792
3224,6108720,28.540614,9000000,All Is Lost,Action,2013,2013.799180327869
3227,22889018,6.787967,6500000,The Wind That Shakes the Barley,Drama,2006,2006.3825136612022
3228,46000000,3.3531760000000004,7700000,Yeh Jawaani Hai Deewani,Romance,2013,2013.418032786885
3229,30000000,7.973109,8250000,Quo Vadis,Drama,1951,1951.8551912568305
3232,213928762,121.463076,8000000,Pulp Fiction,Thriller,1994,1994.7718579234972
3234,38697217,89.095538,8500000,Nightcrawler,Crime,2014,2014.8128415300546
3235,5001655,2.62082,8500000,Club Dread,Comedy,2004,2004.1571038251366
3236,286214286,37.960289,8200000,The Sound of Music,Drama,1965,1965.172131147541
3237,69821334,21.735068,8000000,Splash,Comedy,1984,1984.191256830601
3238,100523181,14.793176999999998,8000000,Little Miss Sunshine,Comedy,2006,2006.5710382513662
3239,52287414,51.109279,8000000,Stand by Me,Crime,1986,1986.6434426229507
3240,82719885,45.490373999999996,5000000,28 Days Later,Horror,2002,2002.8346994535518
3242,43000000,26.356696999999997,8000000,Escape from Alcatraz,Crime,1979,1979.4767759562842
3243,27362712,3.501158,8000000,Brown Sugar,Comedy,2002,2002.7636612021859
3245,39187783,33.372828000000005,8000000,50/50,Comedy,2011,2011.7486338797814
3247,26049082,37.821106,8000000,That Awkward Moment,Comedy,2014,2014.0792349726776
3251,81974493,25.289665,6500000,On Her Majesty's Secret Service,Adventure,1969,1969.9494535519127
3252,18090181,14.730796,14000000,New Nightmare,Horror,1994,1994.785519125683
3253,22593409,4.482714,8000000,Drive Me Crazy,Drama,1999,1999.7527322404371
3254,18948425,4.932893,8000000,Akeelah and the Bee,Drama,2006,2006.3265027322404
3255,17460020,7.894489,8000000,Half Baked,Comedy,1998,1998.0437158469945
3256,29010817,13.987772,8000000,New in Town,Comedy,2009,2009.0819672131147
3257,34266564,45.310443,7000000,American Psycho,Thriller,2000,2000.285519125683
3258,16856124,9.799177,8000000,The Good Girl,Drama,2002,2002.032786885246
3259,12671300,5.069095,8000000,Bon Cop Bad Cop,Action,2006,2006.516393442623
3260,10629321,13.517017000000001,8000000,The Boondock Saints II: All Saints Day,Action,2009,2009.898907103825
3263,74952305,45.395839,8000000,Easy A,Comedy,2010,2010.6939890710382
3265,8279017,5.93923,8000000,Shadow of the Vampire,Drama,2000,2000.3743169398906
3266,10130000,11.837067,8000000,Prom,Comedy,2011,2011.3292349726776
3271,5659286,21.024345999999998,8000000,Anomalisa,Animation,2015,2015.9986338797814
3272,18124262,7.235794,8000000,Another Year,Comedy,2010,2010.8469945355191
3274,2275557,8.403858999999999,8000000,Showdown in Little Tokyo,Action,1991,1991.6461748633878
3276,6491240,13.143045,8000000,It's Kind of a Funny Story,Comedy,2010,2010.516393442623
3279,589304,8.717235,8000000,Prefontaine,Drama,1997,1997.0655737704917
3282,63464861,35.735689,8000000,Begin Again,Comedy,2013,2013.6857923497269
3283,852872,7.433574,8000000,Down in the Valley,Drama,2005,2005.3688524590164
3284,458232,4.090382,8000000,Brooklyn Rules,Drama,2007,2007.3319672131147
3288,426224,5.244518,8000000,Fido,Romance,2006,2006.6857923497269
3290,3453043,10.791953999999999,8000000,Wild Target,Action,2010,2010.4631147540983
3293,143451,3.9424639999999997,8000000,10th & Wolf,Action,2006,2006.1352459016393
3295,53086,6.5008349999999995,8000000,Aloft,Drama,2014,2014.1161202185792
3296,553171,39.338097,8000000,アキラ,Science Fiction,1988,1988.5437158469945
3297,413454,12.893219,22000000,The Death and Life of Bobby Z,Drama,2007,2007.5628415300546
3303,22441323,11.000653999999999,7800000,Swimming Pool,Thriller,2003,2003.3825136612022
3307,145793296,19.585801,7500000,Driving Miss Daisy,Comedy,1989,1989.9521857923498
3309,32392047,17.318839,7500000,紅番區,Crime,1995,1995.0819672131147
3311,24793509,29.01153,6500000,Thank You for Smoking,Comedy,2005,2005.6803278688526
3312,35619521,20.745051999999998,10200000,Hostel: Part II,Horror,2007,2007.438524590164
3313,26096852,16.990308,7500000,An Education,Drama,2009,2009.8292349726776
3314,11588205,4.820166,10284523,Shopgirl,Comedy,2005,2005.8073770491803
3316,12633747,8.526635,6500000,Narc,Action,2002,2002.0382513661202
3317,4245870,1.369528,7500000,Men with Brooms,Comedy,2002,2002.72131147541
3320,10848783,14.652342,8000000,Extract,Comedy,2009,2009.6748633879781
3325,5634828,7.802245,8000000,Albert Nobbs,Drama,2011,2011.974043715847
3330,19000000,25.281197,7500000,Die Welle,Drama,2008,2008.1967213114756
3331,1333124,38.150787,7000000,The Neon Demon,Thriller,2016,2016.438524590164
3332,10329747,16.829837,7300000,Harry Brown,Thriller,2009,2009.863387978142
3334,231411584,19.782725,7500000,Juno,Comedy,2007,2007.9303278688526
3336,116019547,34.634181,7200000,Diamonds Are Forever,Adventure,1971,1971.9521857923498
3337,245066411,143.659698,6000000,The Godfather,Drama,1972,1972.204918032787
3338,92921203,18.422323000000002,4000000,Flashdance,Drama,1983,1983.2882513661202
3339,60722734,45.610993,7500000,(500) Days of Summer,Comedy,2009,2009.5464480874316
3340,116700000,17.681707,7000000,The Piano,Drama,1993,1993.3852459016393
3341,167221571,35.897151,7000000,Magic Mike,Drama,2012,2012.4931693989072
3343,161777836,30.465138,7000000,Live and Let Die,Adventure,1973,1973.5136612021859
3346,37710610,4.4924550000000005,6600000,Jumping the Broom,Comedy,2011,2011.3497267759562
3347,54600000,17.717681,7000000,"Good Night, and Good Luck.",Drama,2005,2005.7103825136612
3348,49084830,17.434862,7000000,Capote,Crime,2005,2005.7486338797814
3349,25405445,25.511217000000002,7000000,Desperado,Thriller,1995,1995.6516393442623
3350,25000000,12.268142999999998,9000000,Logan's Run,Adventure,1976,1976.4795081967213
3351,97572000,30.214715999999996,7000000,The Man with the Golden Gun,Adventure,1974,1974.9193989071039
3352,20256975,6.872783999999999,7000000,Action Jackson,Action,1988,1988.1161202185792
3355,36433975,14.741589000000001,7000000,Devil's Due,Horror,2014,2014.0218579234972
3356,14702438,5.500324,7000000,Flirting with Disaster,Comedy,1996,1996.2267759562842
3358,17986781,29.761163,700000,Dope,Crime,2015,2015.4685792349728
3359,14011454,2.772178,7000000,In Too Deep,Drama,1999,1999.6516393442623
3360,16829545,19.301432000000002,7000000,House of 1000 Corpses,Horror,2003,2003.2800546448088
3362,31430334,23.612409,7000000,A Serious Man,Comedy,2009,2009.7554644808743
3365,14618727,8.079046,7000000,Beyond the Lights,Romance,2014,2014.6939890710382
3367,8373585,14.672151000000001,7000000,The Last Temptation of Christ,Drama,1988,1988.6161202185792
3368,7292175,2.627232,7000000,Outside Providence,Romance,1999,1999.6270491803277
3373,4720371,2.206097,7000000,The Other Side of Heaven,Action,2001,2001.282786885246
3374,29385320,3.721858,7000000,Veer-Zaara,Drama,2004,2004.8661202185792
3378,2062066,7.051521000000001,7000000,Auto Focus,Drama,2002,2002.799180327869
3380,6038942,21.276864,7000000,We Need to Talk About Kevin,Drama,2011,2011.7431693989072
3383,1246141,2.550045,7000000,Losin' It,Comedy,1983,1983.2718579234972
3388,1429299,7.155519,7000000,I Hope They Serve Beer in Hell,Comedy,2009,2009.7349726775958
3390,382946,13.635828,7000000,Hesher,Drama,2010,2010.0601092896175
3394,573335,8.184588,7000000,Freeheld,Romance,2015,2015.7554644808743
3395,453079,2.26778,7000000,The Extra Man,Comedy,2010,2010.5860655737704
3396,1310673,3.120016,7000000,Трудно быть богом,Drama,2013,2013.1571038251366
3397,46488,8.207425,7000000,Ca$h,Crime,2010,2010.0027322404371
3399,30471,34.917446999999996,6000000,The Boondock Saints,Action,1999,1999.0601092896175
3402,12400000,5.33861,7000000,Снежная королева,Animation,2012,2012.7800546448088
3405,8900000,8.591387,7000000,Stargate: The Ark of Truth,Adventure,2008,2008.1967213114756
3406,7993039,26.181753,6900000,Dazed and Confused,Comedy,1993,1993.7322404371585
3413,44287131,25.613197,6900000,House at the End of the Street,Horror,2012,2012.724043715847
3414,7103838,21.285206,6800000,Incendies,Drama,2010,2010.6775956284155
3418,255273813,60.225218999999996,6500000,Annabelle,Horror,2014,2014.7554644808743
3420,57504069,17.705671,6500000,Boyz n the Hood,Crime,1991,1991.532786885246
3421,54215416,6.847099000000001,6500000,La Bamba,Drama,1987,1987.5655737704917
3423,31899000,11.208769,6500000,Dressed to Kill,Horror,1980,1980.4849726775958
3425,28451622,11.142389,6500000,Go,Crime,1999,1999.2745901639344
3426,13368437,11.885221000000001,6500000,Friends with Money,Comedy,2006,2006.6857923497269
3427,12376563,12.524953,6500000,The Andromeda Strain,Science Fiction,1971,1971.1994535519127
3430,17693675,40.688426,6500000,Shame,Drama,2011,2011.7554644808743
3431,11850214,24.0034,6500000,Layer Cake,Drama,2004,2004.7486338797814
3432,2025032,2.639106,6500000,The Work and the Glory II: American Zion,Drama,2005,2005.8073770491803
3433,2401510,16.574756,6500000,The East,Drama,2013,2013.418032786885
3434,1548955,5.483531,6500000,A Home at the End of the World,Romance,2004,2004.5628415300546
3436,1521261,8.432400999999999,6500000,The Messenger,Drama,2009,2009.8688524590164
3439,78371200,74.23479300000001,6400000,The Terminator,Action,1984,1984.8210382513662
3440,79384880,11.086001,4800000,"Good bye, Lenin!",Comedy,2003,2003.1079234972676
3442,14237000,14.961629,4000000,The Return of the Living Dead,Comedy,1985,1985.3743169398906
3443,2122561,16.139771,6000000,Mallrats,Romance,1995,1995.8046448087432
3444,181813770,67.608041,6000000,Grease,Romance,1978,1978.51912568306
3445,138530565,49.802914,6000000,Platoon,Drama,1986,1986.9658469945357
3446,119114517,16.20985,6000000,Fahrenheit 9/11,Documentary,2004,2004.4849726775958
3447,102308889,24.499996,6000000,Butch Cassidy and the Sundance Kid,History,1969,1969.7295081967213
3448,102272727,59.961523,6000000,Mary Poppins,Comedy,1964,1964.6571038251366
3450,43656822,23.431117,6000000,West Side Story,Crime,1961,1961.799180327869
3451,39846344,15.929648,6000000,Caddyshack,Comedy,1980,1980.568306010929
3453,25059640,5.537646,6000000,The Wood,Comedy,1999,1999.5437158469945
3454,23341568,64.02503100000001,6000000,The Usual Suspects,Drama,1995,1995.551912568306
3455,22168359,12.654050999999999,8000000,A Nightmare on Elm Street 5: The Dream Child,Horror,1989,1989.613387978142
3456,38275483,35.108498,5000000,National Lampoon’s Van Wilder,Comedy,2002,2002.2459016393443
3457,44703995,40.196514,6000000,The Wrestler,Drama,2008,2008.6857923497269
3458,20400000,7.60445,6000000,Duel in the Sun,Western,1946,1947.0013661202186
3460,50244700,24.351305,6000000,Escape from New York,Science Fiction,1981,1981.3934426229507
3462,18197398,12.601677,6000000,Daddy Day Camp,Comedy,2007,2007.6051912568305
3463,18814720,7.077505,12716953,一個好人,Crime,1997,1997.0846994535518
3464,18750246,4.053017,6000000,A Mighty Wind,Comedy,2003,2003.2937158469945
3466,58000000,15.639016,6000000,Sliding Doors,Comedy,1998,1998.3128415300546
3467,12000000,3.89204,6000000,Tales from the Hood,Crime,1995,1995.398907103825
3468,48027970,26.286953999999998,6000000,The Last King of Scotland,Drama,2006,2006.6693989071039
3469,11642254,8.008844,5000000,Halloween 5: The Revenge of Michael Myers,Horror,1989,1989.782786885246
3470,9206470,12.685139999999999,5000000,Bernie,Comedy,2012,2012.3237704918033
3473,6852450,3.5611980000000005,6000000,200 Cigarettes,Comedy,1999,1999.1543715846994
3474,13231461,14.988745999999999,6000000,The Words,Drama,2012,2012.6857923497269
3476,6670712,6.497285,6000000,City Island,Drama,2009,2009.1830601092897
3477,19560274,19.411141,6000000,The Guard,Action,2011,2011.51912568306
3478,6230276,7.034617999999999,7000000,College,Comedy,2008,2008.6598360655737
3479,10409377,26.218912,6000000,The Virgin Suicides,Drama,1999,1999.3073770491803
3482,5483299,15.015270999999998,5500000,Wish I Was Here,Drama,2014,2014.049180327869
3483,4398989,5.696491,6000000,Simply Irresistible,Comedy,1999,1999.0969945355191
3485,3283371,5.411243,6000000,Only the Strong,Action,1993,1993.6571038251366
3487,2944752,6.27257,6000000,Shattered Glass,Drama,2003,2003.8715846994535
3488,2025238,4.1482529999999995,6000000,Novocaine,Comedy,2001,2001.8961748633878
3490,638641,14.970654000000001,6244087,The Wild Bunch,Adventure,1969,1969.4631147540983
3491,2899975,7.161051,6000000,The Wackness,Drama,2008,2008.5081967213114
3494,869325,1.478505,6000000,Beastmaster 2: Through the Portal of Time,Action,1991,1991.438524590164
3498,1332231,2.2603150000000003,134005,Snow Flower and the Secret Fan,Drama,2011,2011.5409836065573
3502,69497,2.404626,6000000,"Surfer, Dude",Comedy,2008,2008.6803278688526
3507,66351,10.19041,12000000,Deadfall,Crime,2012,2012.8551912568305
3511,2120439,18.119265,5952000,Videodrome,Horror,1983,1983.094262295082
3512,3897799,13.034602,5300000,L'Auberge espagnole,Drama,2002,2002.3797814207649
3513,32251,6.3492180000000005,6000000,Song One,Drama,2014,2014.0546448087432
3514,530048,5.013575,4000000,Oorlogswinter,Drama,2008,2008.8797814207649
3516,6800000,4.49029,5800000,The Train,Action,1964,1964.724043715847
3518,27165581,11.81832,6000000,ต้มยำกุ้ง,Action,2005,2005.613387978142
3520,76578641,22.054546,3500159,Bend It Like Beckham,Comedy,2002,2002.2800546448088
3522,7000000,3.201886,5800000,Crossover,Action,2006,2006.6693989071039
3524,18469680,22.341462,5600000,[REC]²,Thriller,2009,2009.707650273224
3526,159616327,28.500913,5500000,The Sting,Comedy,1973,1973.9849726775958
3527,58972904,10.439971,5500000,Chariots of Fire,Drama,1981,1981.3743169398906
3531,15700000,19.127239000000003,5500000,High Plains Drifter,Western,1973,1973.301912568306
3534,4865000,2.141143,5500000,Galaxina,Comedy,1980,1980.4330601092897
3536,3031801,2.080741,4361898,Mambo Italiano,Comedy,2003,2003.4330601092897
3537,2466444,7.79068,5000000,Wonderland,Crime,2003,2003.8128415300546
3538,37295445,15.580335,6500000,Do the Right Thing,Drama,1989,1989.4986338797814
3543,11502151,5.206967,2200000,Rang De Basanti,Drama,2006,2006.0710382513662
3551,5000000,5.033065000000001,5500000,Miss Julie,Drama,2014,2014.6857923497269
3555,152925093,42.187985999999995,4000000,Saw II,Horror,2005,2005.8265027322404
3556,108286421,53.698682999999996,15000000,10 Cloverfield Lane,Thriller,2016,2016.1939890710382
3557,64282312,14.752587,5000000,Jackass: The Movie,Documentary,2002,2002.8073770491803
3558,44107032,48.170508,4900000,Lights Out,Horror,2016,2016.5573770491803
3559,205703818,29.15813,5000000,Paranormal Activity 3,Horror,2011,2011.801912568306
3560,103590271,56.30466,5000000,Ouija,Horror,2014,2014.8155737704917
3561,44793222,17.304054999999998,5000000,A Nightmare on Elm Street 3: Dream Warriors,Horror,1987,1987.1571038251366
3562,99067206,9.59729,5500000,No se Aceptan Devoluciones,Comedy,2013,2013.5546448087432
3563,142817992,20.326337,5000000,Paranormal Activity 4,Horror,2012,2012.7964480874316
3564,36000000,4.028875,4100000,The Robe,Drama,1953,1953.7103825136612
3565,41833347,6.470766,5000000,The Return of the Pink Panther,Comedy,1975,1975.3907103825136
3566,34872033,16.856231,11000000,Freddy's Dead: The Final Nightmare,Horror,1991,1991.6803278688526
3567,60378584,19.683187,8000000,Monster,Crime,2003,2003.8770491803277
3568,28200000,9.358197,5000000,"20,000 Leagues Under the Sea",Adventure,1954,1954.9795081967213
3569,86362372,19.984477,5000000,Paranormal Activity: The Marked Ones,Horror,2014,2014.0027322404371
3570,26010864,30.271065999999998,5000000,The Elephant Man,Drama,1980,1980.7554644808743
3571,55198285,59.454473,5000000,Dallas Buyers Club,Drama,2013,2013.6857923497269
3572,64110728,20.304235000000002,3300000,The Lazarus Effect,Thriller,2015,2015.0792349726776
3573,39723096,60.715151,9000000,Memento,Mystery,2000,2000.7800546448088
3574,44030246,35.871248,5000000,Oculus,Horror,2013,2013.688524590164
3575,26888376,18.077963,5000000,Clerks II,Comedy,2006,2006.4016393442623
3576,110000000,20.428237,5000000,Billy Elliot,Drama,2000,2000.3825136612022
3577,23198652,32.14444,4600000,The Way Way Back,Comedy,2013,2013.4330601092897
3579,20659423,3.6564910000000004,3500000,The Man from Snowy River,Family,1982,1982.172131147541
3583,17273593,15.688439,10000000,Our Idiot Brother,Comedy,2011,2011.6543715846994
3584,24804129,22.9951,5000000,Race,Action,2016,2016.1352459016393
3586,40100000,26.510558000000003,5000000,"As Above, So Below",Horror,2014,2014.6215846994535
3589,43884652,35.307577,5000000,Still Alice,Drama,2014,2014.9303278688526
3590,15000000,4.079111,5000000,The Egyptian,History,1954,1954.6516393442623
3591,19905359,7.0588679999999995,5000000,Nighthawks,Action,1981,1981.2131147540983
3592,14000000,12.904615,5000000,Friday the 13th Part VIII: Jason Takes Manhattan,Horror,1989,1989.5765027322404
3593,368744044,18.115566,5000000,My Big Fat Greek Wedding,Comedy,2002,2002.1434426229507
3594,31724284,62.554173,5000000,Spring Breakers,Drama,2013,2013.0655737704917
3595,15116634,9.483717,5000000,Halloween: The Curse of Michael Myers,Horror,1995,1995.7459016393443
3596,33616692,16.890285000000002,5000000,Y tu mamá también,Drama,2001,2001.438524590164
3597,30039392,49.12486,4000000,Shaun of the Dead,Horror,2004,2004.2745901639344
3599,13269963,5.9601489999999995,5000000,Lone Star,Drama,1996,1996.474043715847
3600,17768757,9.302349000000001,5000000,Halloween 4: The Return of Michael Myers,Horror,1988,1988.8073770491803
3603,12232628,8.452666,5000000,Lone Wolf McQuade,Action,1983,1983.2882513661202
3604,25562924,17.028252,5000000,Apollo 18,Horror,2011,2011.5546448087432
3605,16174377,19.336367000000003,5000000,Sunshine Cleaning,Comedy,2008,2008.049180327869
3606,54418872,38.006982,5000000,No Escape,Action,2015,2015.6543715846994
3609,21164799,14.947588,20000000,Fifty Shades of Black,Romance,2016,2016.0765027322404
3615,3432342,3.03091,8000000,Les Invasions barbares,Comedy,2003,2003.3907103825136
3618,7230000,5.348446,5000000,Force 10 from Navarone,Action,1978,1978.8360655737704
3622,5321508,49.333137,5000000,C'era una volta il West,Western,1968,1968.974043715847
3623,5476060,4.149628,5000000,Made,Action,2001,2001.535519125683
3624,9760104,46.114184,5000000,Moon,Science Fiction,2009,2009.4494535519127
3626,4074023,4.498368,5000000,Sea Rex 3D: Journey to a Prehistoric World,Documentary,2010,2010.3715846994535
3627,3263585,7.6731240000000005,5000000,The Sweet Hereafter,Drama,1997,1997.3715846994535
3628,41424067,4.992475,4000000,Des hommes et des dieux,Drama,2010,2010.3825136612022
3629,4040588,6.174435,5000000,Bottle Shock,Comedy,2008,2008.5997267759562
3631,3049135,8.753409,5000000,Heavenly Creatures,Drama,1994,1994.672131147541
3632,4842699,3.9437059999999997,5000000,90 Minutes in Heaven,Drama,2015,2015.6967213114756
3633,2614773,9.169411,5000000,Everything Must Go,Comedy,2010,2010.7909836065573
3634,1980338,2.732031,5000000,Zero Effect,Comedy,1998,1998.0819672131147
3635,8203235,35.252056,5000000,The Machinist,Thriller,2004,2004.1079234972676
3637,2450846,21.343093,5000000,Kill the Messenger,Thriller,2014,2014.7745901639344
3638,5129058,10.095184,5000000,Rabbit Hole,Drama,2010,2010.9603825136612
3639,742898,4.129165,5000000,Party Monster,Comedy,2003,2003.6803278688526
3640,3220371,30.001023999999997,5000000,Green Room,Horror,2016,2016.2909836065573
3642,846704,1.7310349999999999,5000000,Atlas Shrugged Part III: Who is John Galt?,Drama,2014,2014.6994535519127
3643,560069,11.700578,7000000,Bottle Rocket,Comedy,1996,1996.1407103825136
3648,5476793,19.940245,5000000,Tucker and Dale vs Evil,Comedy,2010,2010.0601092896175
3653,98450062,38.94708,5000000,The Visit,Horror,2015,2015.6939890710382
3654,782102,3.792015,5000000,Redacted,Drama,2007,2007.0027322404371
3674,17872796,5.461487,5000000,Soul Kitchen,Drama,2009,2009.691256830601
3675,24475416,14.805264000000001,1000000,Sling Blade,Drama,1996,1996.665300546448
3676,209696,25.30216,4798235,The Awakening,Horror,2011,2011.6297814207649
3677,80578934,38.831920000000004,4800000,Hostel,Horror,2005,2005.016393442623
3679,3099314,19.807295,5000000,Take Shelter,Thriller,2011,2011.9016393442623
3683,8025872,9.617777,4700000,The Texas Chainsaw Massacre 2,Horror,1986,1986.6434426229507
3684,11000000,4.4952559999999995,4638783,Pat Garrett & Billy the Kid,Western,1973,1973.3961748633878
3685,10337387,35.754865,4800000,Only God Forgives,Drama,2013,2013.415300546448
3694,146198896,15.002502,4500000,Police Academy,Comedy,1984,1984.2267759562842
3695,58853106,22.585384,4500000,The Blue Lagoon,Romance,1980,1980.5136612021859
3696,254700832,29.834065000000002,6000000,Four Weddings and a Funeral,Comedy,1994,1994.191256830601
3697,27092880,20.403344,4500000,Fast Times at Ridgemont High,Comedy,1982,1982.6188524590164
3698,10400000,5.224593,4500000,Moby Dick,Adventure,1956,1956.49043715847
3699,13060843,30.196039000000003,15000000,25th Hour,Crime,2002,2002.9603825136612
3700,7011317,15.359952,4500000,Bound,Crime,1996,1996.7021857923498
3701,7390108,11.573034,4500000,Requiem for a Dream,Crime,2000,2000.8237704918033
3705,10429707,10.274542,5000000,Moms' Night Out,Comedy,2014,2014.2349726775958
