,genres,norm_per_year,production_companies,total_films,year
997,Comedy,0.15217391304347827,Universal Pictures,7,1999
1009,Comedy,0.06521739130434782,Walt Disney Pictures,3,1999
1016,Comedy,0.15217391304347827,Warner Bros.,7,1999
945,Crime,0.13333333333333333,Columbia Pictures,2,1999
957,Crime,0.06666666666666667,Metro-Goldwyn-Mayer (MGM),1,1999
965,Crime,0.13333333333333333,New Line Cinema,2,1999
973,Crime,0.26666666666666666,Paramount Pictures,4,1999
2148,Crime,0.0,Relativity Media,0,1999
981,Crime,0.06666666666666667,Touchstone Pictures,1,1999
988,Crime,0.06666666666666667,Twentieth Century Fox Film Corporation,1,1999
998,Crime,0.06666666666666667,Universal Pictures,1,1999
2141,Crime,0.0,Walt Disney Pictures,0,1999
1017,Crime,0.2,Warner Bros.,3,1999
946,Drama,0.13636363636363635,Columbia Pictures,6,1999
958,Drama,0.09090909090909091,Metro-Goldwyn-Mayer (MGM),4,1999
966,Drama,0.045454545454545456,New Line Cinema,2,1999
974,Drama,0.18181818181818182,Paramount Pictures,8,1999
2158,Drama,0.0,Relativity Media,0,1999
982,Drama,0.18181818181818182,Touchstone Pictures,8,1999
989,Drama,0.06818181818181818,Twentieth Century Fox Film Corporation,3,1999
999,Drama,0.18181818181818182,Universal Pictures,8,1999
1010,Drama,0.045454545454545456,Walt Disney Pictures,2,1999
1018,Drama,0.06818181818181818,Warner Bros.,3,1999
947,Family,0.25,Columbia Pictures,2,1999
2176,Family,0.0,Metro-Goldwyn-Mayer (MGM),0,1999
2175,Family,0.0,New Line Cinema,0,1999
2174,Family,0.0,Paramount Pictures,0,1999
2178,Family,0.0,Relativity Media,0,1999
2179,Family,0.0,Touchstone Pictures,0,1999
990,Family,0.125,Twentieth Century Fox Film Corporation,1,1999
1000,Family,0.125,Universal Pictures,1,1999
1011,Family,0.5,Walt Disney Pictures,4,1999
2173,Family,0.0,Warner Bros.,0,1999
948,Fantasy,0.25,Columbia Pictures,1,1999
2126,Fantasy,0.0,Metro-Goldwyn-Mayer (MGM),0,1999
2125,Fantasy,0.0,New Line Cinema,0,1999
2124,Fantasy,0.0,Paramount Pictures,0,1999
2128,Fantasy,0.0,Relativity Media,0,1999
983,Fantasy,0.25,Touchstone Pictures,1,1999
2120,Fantasy,0.0,Twentieth Century Fox Film Corporation,0,1999
1001,Fantasy,0.25,Universal Pictures,1,1999
2121,Fantasy,0.0,Walt Disney Pictures,0,1999
1019,Fantasy,0.25,Warner Bros.,1,1999
949,History,1.0,Columbia Pictures,2,1999
2226,History,0.0,Metro-Goldwyn-Mayer (MGM),0,1999
2225,History,0.0,New Line Cinema,0,1999
2224,History,0.0,Paramount Pictures,0,1999
2228,History,0.0,Relativity Media,0,1999
2229,History,0.0,Touchstone Pictures,0,1999
2220,History,0.0,Twentieth Century Fox Film Corporation,0,1999
2227,History,0.0,Universal Pictures,0,1999
2221,History,0.0,Walt Disney Pictures,0,1999
2223,History,0.0,Warner Bros.,0,1999
2212,Horror,0.0,Columbia Pictures,0,1999
959,Horror,0.3333333333333333,Metro-Goldwyn-Mayer (MGM),1,1999
2215,Horror,0.0,New Line Cinema,0,1999
2214,Horror,0.0,Paramount Pictures,0,1999
2218,Horror,0.0,Relativity Media,0,1999
2219,Horror,0.0,Touchstone Pictures,0,1999
991,Horror,0.3333333333333333,Twentieth Century Fox Film Corporation,1,1999
2217,Horror,0.0,Universal Pictures,0,1999
2211,Horror,0.0,Walt Disney Pictures,0,1999
1020,Horror,0.3333333333333333,Warner Bros.,1,1999
2242,Music,0.0,Columbia Pictures,0,1999
2246,Music,0.0,Metro-Goldwyn-Mayer (MGM),0,1999
967,Music,0.25,New Line Cinema,1,1999
975,Music,0.25,Paramount Pictures,1,1999
2248,Music,0.0,Relativity Media,0,1999
2249,Music,0.0,Touchstone Pictures,0,1999
2240,Music,0.0,Twentieth Century Fox Film Corporation,0,1999
2247,Music,0.0,Universal Pictures,0,1999
1012,Music,0.25,Walt Disney Pictures,1,1999
1021,Music,0.25,Warner Bros.,1,1999
950,Romance,0.08695652173913043,Columbia Pictures,2,1999
960,Romance,0.13043478260869565,Metro-Goldwyn-Mayer (MGM),3,1999
968,Romance,0.043478260869565216,New Line Cinema,1,1999
976,Romance,0.13043478260869565,Paramount Pictures,3,1999
2198,Romance,0.0,Relativity Media,0,1999
984,Romance,0.17391304347826086,Touchstone Pictures,4,1999
992,Romance,0.08695652173913043,Twentieth Century Fox Film Corporation,2,1999
1002,Romance,0.2608695652173913,Universal Pictures,6,1999
2191,Romance,0.0,Walt Disney Pictures,0,1999
1022,Romance,0.08695652173913043,Warner Bros.,2,1999
951,Science Fiction,0.2,Columbia Pictures,2,1999
2136,Science Fiction,0.0,Metro-Goldwyn-Mayer (MGM),0,1999
969,Science Fiction,0.2,New Line Cinema,2,1999
2134,Science Fiction,0.0,Paramount Pictures,0,1999
2138,Science Fiction,0.0,Relativity Media,0,1999
985,Science Fiction,0.1,Touchstone Pictures,1,1999
2130,Science Fiction,0.0,Twentieth Century Fox Film Corporation,0,1999
1003,Science Fiction,0.1,Universal Pictures,1,1999
1013,Science Fiction,0.1,Walt Disney Pictures,1,1999
1023,Science Fiction,0.3,Warner Bros.,3,1999
952,Thriller,0.15789473684210525,Columbia Pictures,3,1999
961,Thriller,0.05263157894736842,Metro-Goldwyn-Mayer (MGM),1,1999
970,Thriller,0.10526315789473684,New Line Cinema,2,1999
977,Thriller,0.21052631578947367,Paramount Pictures,4,1999
2168,Thriller,0.0,Relativity Media,0,1999
986,Thriller,0.15789473684210525,Touchstone Pictures,3,1999
993,Thriller,0.10526315789473684,Twentieth Century Fox Film Corporation,2,1999
1004,Thriller,0.05263157894736842,Universal Pictures,1,1999
2161,Thriller,0.0,Walt Disney Pictures,0,1999
1024,Thriller,0.15789473684210525,Warner Bros.,3,1999
953,War,0.5,Columbia Pictures,1,1999
2236,War,0.0,Metro-Goldwyn-Mayer (MGM),0,1999
2235,War,0.0,New Line Cinema,0,1999
2234,War,0.0,Paramount Pictures,0,1999
2238,War,0.0,Relativity Media,0,1999
2239,War,0.0,Touchstone Pictures,0,1999
2230,War,0.0,Twentieth Century Fox Film Corporation,0,1999
1005,War,0.5,Universal Pictures,1,1999
2231,War,0.0,Walt Disney Pictures,0,1999
2233,War,0.0,Warner Bros.,0,1999
2182,Western,0.0,Columbia Pictures,0,1999
2186,Western,0.0,Metro-Goldwyn-Mayer (MGM),0,1999
2185,Western,0.0,New Line Cinema,0,1999
2184,Western,0.0,Paramount Pictures,0,1999
2188,Western,0.0,Relativity Media,0,1999
2189,Western,0.0,Touchstone Pictures,0,1999
994,Western,0.3333333333333333,Twentieth Century Fox Film Corporation,1,1999
1006,Western,0.3333333333333333,Universal Pictures,1,1999
2181,Western,0.0,Walt Disney Pictures,0,1999
1025,Western,0.3333333333333333,Warner Bros.,1,1999
1026,Action,0.043478260869565216,Columbia Pictures,1,2000
3006,Action,0.0,Metro-Goldwyn-Mayer (MGM),0,2000
3005,Action,0.0,New Line Cinema,0,2000
1052,Action,0.13043478260869565,Paramount Pictures,3,2000
3008,Action,0.0,Relativity Media,0,2000
1061,Action,0.17391304347826086,Touchstone Pictures,4,2000
1071,Action,0.08695652173913043,Twentieth Century Fox Film Corporation,2,2000
1082,Action,0.21739130434782608,Universal Pictures,5,2000
3001,Action,0.0,Walt Disney Pictures,0,2000
1098,Action,0.34782608695652173,Warner Bros.,8,2000
1027,Adventure,0.1111111111111111,Columbia Pictures,2,2000
3016,Adventure,0.0,Metro-Goldwyn-Mayer (MGM),0,2000
3015,Adventure,0.0,New Line Cinema,0,2000
1053,Adventure,0.2222222222222222,Paramount Pictures,4,2000
3018,Adventure,0.0,Relativity Media,0,2000
1062,Adventure,0.1111111111111111,Touchstone Pictures,2,2000
1072,Adventure,0.16666666666666666,Twentieth Century Fox Film Corporation,3,2000
1083,Adventure,0.16666666666666666,Universal Pictures,3,2000
1093,Adventure,0.05555555555555555,Walt Disney Pictures,1,2000
1099,Adventure,0.16666666666666666,Warner Bros.,3,2000
1028,Comedy,0.11904761904761904,Columbia Pictures,5,2000
1037,Comedy,0.023809523809523808,Metro-Goldwyn-Mayer (MGM),1,2000
1043,Comedy,0.07142857142857142,New Line Cinema,3,2000
1054,Comedy,0.14285714285714285,Paramount Pictures,6,2000
3108,Comedy,0.0,Relativity Media,0,2000
1063,Comedy,0.14285714285714285,Touchstone Pictures,6,2000
1073,Comedy,0.11904761904761904,Twentieth Century Fox Film Corporation,5,2000
1084,Comedy,0.21428571428571427,Universal Pictures,9,2000
1094,Comedy,0.07142857142857142,Walt Disney Pictures,3,2000
1100,Comedy,0.09523809523809523,Warner Bros.,4,2000
1029,Crime,0.14285714285714285,Columbia Pictures,2,2000
3046,Crime,0.0,Metro-Goldwyn-Mayer (MGM),0,2000
1044,Crime,0.14285714285714285,New Line Cinema,2,2000
1055,Crime,0.21428571428571427,Paramount Pictures,3,2000
3048,Crime,0.0,Relativity Media,0,2000
1064,Crime,0.07142857142857142,Touchstone Pictures,1,2000
1074,Crime,0.07142857142857142,Twentieth Century Fox Film Corporation,1,2000
1085,Crime,0.07142857142857142,Universal Pictures,1,2000
3041,Crime,0.0,Walt Disney Pictures,0,2000
1101,Crime,0.2857142857142857,Warner Bros.,4,2000
1030,Drama,0.20588235294117646,Columbia Pictures,7,2000
1038,Drama,0.058823529411764705,Metro-Goldwyn-Mayer (MGM),2,2000
1045,Drama,0.11764705882352941,New Line Cinema,4,2000
1056,Drama,0.058823529411764705,Paramount Pictures,2,2000
3058,Drama,0.0,Relativity Media,0,2000
1065,Drama,0.058823529411764705,Touchstone Pictures,2,2000
1075,Drama,0.11764705882352941,Twentieth Century Fox Film Corporation,4,2000
1086,Drama,0.14705882352941177,Universal Pictures,5,2000
1095,Drama,0.029411764705882353,Walt Disney Pictures,1,2000
1102,Drama,0.20588235294117646,Warner Bros.,7,2000
1031,Family,0.07142857142857142,Columbia Pictures,1,2000
3076,Family,0.0,Metro-Goldwyn-Mayer (MGM),0,2000
1046,Family,0.07142857142857142,New Line Cinema,1,2000
1057,Family,0.14285714285714285,Paramount Pictures,2,2000
3078,Family,0.0,Relativity Media,0,2000
3079,Family,0.0,Touchstone Pictures,0,2000
1076,Family,0.07142857142857142,Twentieth Century Fox Film Corporation,1,2000
1087,Family,0.21428571428571427,Universal Pictures,3,2000
1096,Family,0.35714285714285715,Walt Disney Pictures,5,2000
1103,Family,0.07142857142857142,Warner Bros.,1,2000
3022,Fantasy,0.0,Columbia Pictures,0,2000
3026,Fantasy,0.0,Metro-Goldwyn-Mayer (MGM),0,2000
1047,Fantasy,0.125,New Line Cinema,1,2000
3024,Fantasy,0.0,Paramount Pictures,0,2000
3028,Fantasy,0.0,Relativity Media,0,2000
3029,Fantasy,0.0,Touchstone Pictures,0,2000
1077,Fantasy,0.25,Twentieth Century Fox Film Corporation,2,2000
1088,Fantasy,0.375,Universal Pictures,3,2000
1097,Fantasy,0.25,Walt Disney Pictures,2,2000
3023,Fantasy,0.0,Warner Bros.,0,2000
3122,History,0.0,Columbia Pictures,0,2000
3126,History,0.0,Metro-Goldwyn-Mayer (MGM),0,2000
3125,History,0.0,New Line Cinema,0,2000
3124,History,0.0,Paramount Pictures,0,2000
3128,History,0.0,Relativity Media,0,2000
3129,History,0.0,Touchstone Pictures,0,2000
3120,History,0.0,Twentieth Century Fox Film Corporation,0,2000
3127,History,0.0,Universal Pictures,0,2000
3121,History,0.0,Walt Disney Pictures,0,2000
3123,History,0.0,Warner Bros.,0,2000
3112,Horror,0.0,Columbia Pictures,0,2000
1039,Horror,0.14285714285714285,Metro-Goldwyn-Mayer (MGM),1,2000
1048,Horror,0.5714285714285714,New Line Cinema,4,2000
1058,Horror,0.14285714285714285,Paramount Pictures,1,2000
3118,Horror,0.0,Relativity Media,0,2000
3119,Horror,0.0,Touchstone Pictures,0,2000
1078,Horror,0.14285714285714285,Twentieth Century Fox Film Corporation,1,2000
3117,Horror,0.0,Universal Pictures,0,2000
3111,Horror,0.0,Walt Disney Pictures,0,2000
3113,Horror,0.0,Warner Bros.,0,2000
1032,Music,0.6666666666666666,Columbia Pictures,2,2000
3146,Music,0.0,Metro-Goldwyn-Mayer (MGM),0,2000
3145,Music,0.0,New Line Cinema,0,2000
3144,Music,0.0,Paramount Pictures,0,2000
3148,Music,0.0,Relativity Media,0,2000
1066,Music,0.3333333333333333,Touchstone Pictures,1,2000
3140,Music,0.0,Twentieth Century Fox Film Corporation,0,2000
3147,Music,0.0,Universal Pictures,0,2000
3141,Music,0.0,Walt Disney Pictures,0,2000
3143,Music,0.0,Warner Bros.,0,2000
1033,Romance,0.2222222222222222,Columbia Pictures,4,2000
1040,Romance,0.1111111111111111,Metro-Goldwyn-Mayer (MGM),2,2000
1049,Romance,0.05555555555555555,New Line Cinema,1,2000
1059,Romance,0.1111111111111111,Paramount Pictures,2,2000
3098,Romance,0.0,Relativity Media,0,2000
1067,Romance,0.05555555555555555,Touchstone Pictures,1,2000
1079,Romance,0.1111111111111111,Twentieth Century Fox Film Corporation,2,2000
1089,Romance,0.2222222222222222,Universal Pictures,4,2000
3091,Romance,0.0,Walt Disney Pictures,0,2000
1104,Romance,0.1111111111111111,Warner Bros.,2,2000
1034,Science Fiction,0.08333333333333333,Columbia Pictures,1,2000
1041,Science Fiction,0.08333333333333333,Metro-Goldwyn-Mayer (MGM),1,2000
1050,Science Fiction,0.16666666666666666,New Line Cinema,2,2000
3034,Science Fiction,0.0,Paramount Pictures,0,2000
3038,Science Fiction,0.0,Relativity Media,0,2000
1068,Science Fiction,0.16666666666666666,Touchstone Pictures,2,2000
1080,Science Fiction,0.16666666666666666,Twentieth Century Fox Film Corporation,2,2000
1090,Science Fiction,0.16666666666666666,Universal Pictures,2,2000
3031,Science Fiction,0.0,Walt Disney Pictures,0,2000
1105,Science Fiction,0.16666666666666666,Warner Bros.,2,2000
1035,Thriller,0.043478260869565216,Columbia Pictures,1,2000
1042,Thriller,0.043478260869565216,Metro-Goldwyn-Mayer (MGM),1,2000
1051,Thriller,0.21739130434782608,New Line Cinema,5,2000
1060,Thriller,0.17391304347826086,Paramount Pictures,4,2000
3068,Thriller,0.0,Relativity Media,0,2000
1069,Thriller,0.08695652173913043,Touchstone Pictures,2,2000
1081,Thriller,0.043478260869565216,Twentieth Century Fox Film Corporation,1,2000
1091,Thriller,0.13043478260869565,Universal Pictures,3,2000
3061,Thriller,0.0,Walt Disney Pictures,0,2000
1106,Thriller,0.2608695652173913,Warner Bros.,6,2000
3132,War,0.0,Columbia Pictures,0,2000
3136,War,0.0,Metro-Goldwyn-Mayer (MGM),0,2000
3135,War,0.0,New Line Cinema,0,2000
3134,War,0.0,Paramount Pictures,0,2000
3138,War,0.0,Relativity Media,0,2000
3139,War,0.0,Touchstone Pictures,0,2000
3130,War,0.0,Twentieth Century Fox Film Corporation,0,2000
1092,War,0.5,Universal Pictures,1,2000
3131,War,0.0,Walt Disney Pictures,0,2000
1107,War,0.5,Warner Bros.,1,2000
1036,Western,0.5,Columbia Pictures,1,2000
3086,Western,0.0,Metro-Goldwyn-Mayer (MGM),0,2000
3085,Western,0.0,New Line Cinema,0,2000
3084,Western,0.0,Paramount Pictures,0,2000
3088,Western,0.0,Relativity Media,0,2000
1070,Western,0.5,Touchstone Pictures,1,2000
3080,Western,0.0,Twentieth Century Fox Film Corporation,0,2000
3087,Western,0.0,Universal Pictures,0,2000
3081,Western,0.0,Walt Disney Pictures,0,2000
3083,Western,0.0,Warner Bros.,0,2000
1108,Action,0.07407407407407407,Columbia Pictures,2,2001
1117,Action,0.1111111111111111,Metro-Goldwyn-Mayer (MGM),3,2001
1124,Action,0.1111111111111111,New Line Cinema,3,2001
1135,Action,0.1111111111111111,Paramount Pictures,3,2001
2558,Action,0.0,Relativity Media,0,2001
1145,Action,0.1111111111111111,Touchstone Pictures,3,2001
1153,Action,0.14814814814814814,Twentieth Century Fox Film Corporation,4,2001
1166,Action,0.1111111111111111,Universal Pictures,3,2001
2551,Action,0.0,Walt Disney Pictures,0,2001
1182,Action,0.2222222222222222,Warner Bros.,6,2001
1109,Adventure,0.125,Columbia Pictures,2,2001
2566,Adventure,0.0,Metro-Goldwyn-Mayer (MGM),0,2001
1125,Adventure,0.0625,New Line Cinema,1,2001
1136,Adventure,0.125,Paramount Pictures,2,2001
2568,Adventure,0.0,Relativity Media,0,2001
1146,Adventure,0.125,Touchstone Pictures,2,2001
1154,Adventure,0.1875,Twentieth Century Fox Film Corporation,3,2001
1167,Adventure,0.0625,Universal Pictures,1,2001
1176,Adventure,0.0625,Walt Disney Pictures,1,2001
1183,Adventure,0.25,Warner Bros.,4,2001
1110,Comedy,0.1,Columbia Pictures,4,2001
1118,Comedy,0.125,Metro-Goldwyn-Mayer (MGM),5,2001
1126,Comedy,0.075,New Line Cinema,3,2001
1137,Comedy,0.1,Paramount Pictures,4,2001
2658,Comedy,0.0,Relativity Media,0,2001
1147,Comedy,0.15,Touchstone Pictures,6,2001
1155,Comedy,0.125,Twentieth Century Fox Film Corporation,5,2001
1168,Comedy,0.1,Universal Pictures,4,2001
1177,Comedy,0.075,Walt Disney Pictures,3,2001
1184,Comedy,0.15,Warner Bros.,6,2001
1111,Crime,0.05,Columbia Pictures,1,2001
1119,Crime,0.15,Metro-Goldwyn-Mayer (MGM),3,2001
1127,Crime,0.15,New Line Cinema,3,2001
1138,Crime,0.15,Paramount Pictures,3,2001
2598,Crime,0.0,Relativity Media,0,2001
1148,Crime,0.1,Touchstone Pictures,2,2001
1156,Crime,0.05,Twentieth Century Fox Film Corporation,1,2001
1169,Crime,0.1,Universal Pictures,2,2001
2591,Crime,0.0,Walt Disney Pictures,0,2001
1185,Crime,0.25,Warner Bros.,5,2001
1112,Drama,0.16,Columbia Pictures,4,2001
1120,Drama,0.08,Metro-Goldwyn-Mayer (MGM),2,2001
1128,Drama,0.12,New Line Cinema,3,2001
1139,Drama,0.04,Paramount Pictures,1,2001
2608,Drama,0.0,Relativity Media,0,2001
1149,Drama,0.16,Touchstone Pictures,4,2001
1157,Drama,0.12,Twentieth Century Fox Film Corporation,3,2001
1170,Drama,0.12,Universal Pictures,3,2001
2601,Drama,0.0,Walt Disney Pictures,0,2001
1186,Drama,0.2,Warner Bros.,5,2001
2622,Family,0.0,Columbia Pictures,0,2001
2626,Family,0.0,Metro-Goldwyn-Mayer (MGM),0,2001
2625,Family,0.0,New Line Cinema,0,2001
2624,Family,0.0,Paramount Pictures,0,2001
2628,Family,0.0,Relativity Media,0,2001
2629,Family,0.0,Touchstone Pictures,0,2001
1158,Family,0.1111111111111111,Twentieth Century Fox Film Corporation,1,2001
2627,Family,0.0,Universal Pictures,0,2001
1178,Family,0.4444444444444444,Walt Disney Pictures,4,2001
1187,Family,0.4444444444444444,Warner Bros.,4,2001
1113,Fantasy,0.1,Columbia Pictures,1,2001
2576,Fantasy,0.0,Metro-Goldwyn-Mayer (MGM),0,2001
1129,Fantasy,0.1,New Line Cinema,1,2001
1140,Fantasy,0.2,Paramount Pictures,2,2001
2578,Fantasy,0.0,Relativity Media,0,2001
2579,Fantasy,0.0,Touchstone Pictures,0,2001
1159,Fantasy,0.3,Twentieth Century Fox Film Corporation,3,2001
1171,Fantasy,0.1,Universal Pictures,1,2001
1179,Fantasy,0.1,Walt Disney Pictures,1,2001
1188,Fantasy,0.1,Warner Bros.,1,2001
2672,History,0.0,Columbia Pictures,0,2001
2676,History,0.0,Metro-Goldwyn-Mayer (MGM),0,2001
2675,History,0.0,New Line Cinema,0,2001
2674,History,0.0,Paramount Pictures,0,2001
2678,History,0.0,Relativity Media,0,2001
1150,History,0.5,Touchstone Pictures,1,2001
2670,History,0.0,Twentieth Century Fox Film Corporation,0,2001
1172,History,0.5,Universal Pictures,1,2001
2671,History,0.0,Walt Disney Pictures,0,2001
2673,History,0.0,Warner Bros.,0,2001
2662,Horror,0.0,Columbia Pictures,0,2001
2666,Horror,0.0,Metro-Goldwyn-Mayer (MGM),0,2001
1130,Horror,0.25,New Line Cinema,1,2001
2664,Horror,0.0,Paramount Pictures,0,2001
2668,Horror,0.0,Relativity Media,0,2001
2669,Horror,0.0,Touchstone Pictures,0,2001
1160,Horror,0.25,Twentieth Century Fox Film Corporation,1,2001
2667,Horror,0.0,Universal Pictures,0,2001
2661,Horror,0.0,Walt Disney Pictures,0,2001
1189,Horror,0.5,Warner Bros.,2,2001
2692,Music,0.0,Columbia Pictures,0,2001
1121,Music,0.2,Metro-Goldwyn-Mayer (MGM),1,2001
1131,Music,0.2,New Line Cinema,1,2001
2694,Music,0.0,Paramount Pictures,0,2001
2698,Music,0.0,Relativity Media,0,2001
2699,Music,0.0,Touchstone Pictures,0,2001
1161,Music,0.2,Twentieth Century Fox Film Corporation,1,2001
1173,Music,0.2,Universal Pictures,1,2001
2691,Music,0.0,Walt Disney Pictures,0,2001
1190,Music,0.2,Warner Bros.,1,2001
1114,Romance,0.17857142857142858,Columbia Pictures,5,2001
1122,Romance,0.10714285714285714,Metro-Goldwyn-Mayer (MGM),3,2001
1132,Romance,0.03571428571428571,New Line Cinema,1,2001
1141,Romance,0.10714285714285714,Paramount Pictures,3,2001
2648,Romance,0.0,Relativity Media,0,2001
1151,Romance,0.14285714285714285,Touchstone Pictures,4,2001
1162,Romance,0.17857142857142858,Twentieth Century Fox Film Corporation,5,2001
1174,Romance,0.14285714285714285,Universal Pictures,4,2001
1180,Romance,0.03571428571428571,Walt Disney Pictures,1,2001
1191,Romance,0.07142857142857142,Warner Bros.,2,2001
1115,Science Fiction,0.2222222222222222,Columbia Pictures,2,2001
2586,Science Fiction,0.0,Metro-Goldwyn-Mayer (MGM),0,2001
1133,Science Fiction,0.1111111111111111,New Line Cinema,1,2001
1142,Science Fiction,0.2222222222222222,Paramount Pictures,2,2001
2588,Science Fiction,0.0,Relativity Media,0,2001
2589,Science Fiction,0.0,Touchstone Pictures,0,2001
1163,Science Fiction,0.1111111111111111,Twentieth Century Fox Film Corporation,1,2001
2587,Science Fiction,0.0,Universal Pictures,0,2001
1181,Science Fiction,0.2222222222222222,Walt Disney Pictures,2,2001
1192,Science Fiction,0.1111111111111111,Warner Bros.,1,2001
1116,Thriller,0.125,Columbia Pictures,3,2001
1123,Thriller,0.041666666666666664,Metro-Goldwyn-Mayer (MGM),1,2001
1134,Thriller,0.08333333333333333,New Line Cinema,2,2001
1143,Thriller,0.20833333333333334,Paramount Pictures,5,2001
2618,Thriller,0.0,Relativity Media,0,2001
2619,Thriller,0.0,Touchstone Pictures,0,2001
1164,Thriller,0.16666666666666666,Twentieth Century Fox Film Corporation,4,2001
